"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-01-01	4	0	0	0	None
2020-01-04	5	0	0	0	None
2020-01-06	6	0	0	0	None
2020-01-13	1538589	29117	17269	0	None
2020-01-14	1538589	29117	17269	0	None
2020-01-15	1538589	29117	17269	0	None
2020-01-16	7	0	0	0	None
2020-01-17	1538589	29117	17269	0	None
2020-01-18	1538589	29117	17269	0	None
2020-01-19	1538589	29117	17269	0	None
2020-01-20	9	0	0	0	None
2020-01-21	1538589	29117	17269	0	None
2020-01-22	10	0	0	0	None
2020-01-23	1538589	29117	17269	0	None
2020-01-24	11	0	0	0	None
2020-01-25	12	0	0	0	None
2020-01-26	14	0	0	0	None
2020-01-27	17	0	0	0	None
2020-01-28	1538589	29117	17269	0	None
2020-01-29	18	0	0	0	None
2020-01-30	1538589	29117	17269	0	None
2020-01-31	21	1	1	0	None
2020-02-01	24	3	1	0	None
2020-02-02	1538589	29117	17269	0	None
2020-02-03	26	3	1	0	None
2020-02-04	1538589	29117	17269	0	None
2020-02-05	1538589	29117	17269	0	None
2020-02-06	28	3	1	0	None
2020-02-07	30	4	1	0	None
2020-02-08	1538589	29117	17269	0	None
2020-02-09	1538589	29117	17269	0	None
2020-02-10	35	6	1	0	None
2020-02-11	36	7	1	0	None
2020-02-12	38	7	1	0	None
2020-02-13	39	7	2	0	None
2020-02-14	43	8	2	0	None
2020-02-15	45	9	2	0	None
2020-02-16	48	11	2	0	None
2020-02-17	51	13	2	0	None
2020-02-18	52	14	2	0	None
2020-02-19	57	18	2	0	None
2020-02-20	66	24	4	0	None
2020-02-21	75	27	5	0	None
2020-02-22	80	27	5	0	None
2020-02-23	90	33	6	0	None
2020-02-24	112	40	8	0	None
2020-02-25	136	47	12	0	None
2020-02-26	169	59	16	0	None
2020-02-27	233	79	23	13	13
2020-02-28	302	97	28	14	14
2020-02-29	367	112	33	15	15
2020-03-01	502	152	42	17	17
2020-03-02	646	206	55	17	16
2020-03-03	773	248	61	19	18
2020-03-04	913	299	73	22	21
2020-03-05	1079	371	92	24	21
2020-03-06	1281	467	121	28	24
2020-03-07	1520	575	156	31	26
2020-03-08	1763	676	181	36	32
2020-03-09	2209	895	234	44	38
2020-03-10	2629	1102	284	54	46
2020-03-11	3157	1371	361	64	54
2020-03-12	3734	1671	441	87	74
2020-03-13	4411	2040	530	101	85
2020-03-14	5105	2403	619	121	103
2020-03-15	5864	2786	733	150	127
2020-03-16	6921	3343	888	183	157
2020-03-17	7748	3770	1020	218	185
2020-03-18	8612	4203	1168	274	236
2020-03-19	9437	4621	1314	342	296
2020-03-20	10437	5126	1480	425	367
2020-03-21	11311	5546	1634	509	437
2020-03-22	12060	5881	1775	584	488
2020-03-23	13261	6402	1994	685	578
2020-03-24	14229	6752	2176	798	658
2020-03-25	15263	7131	2359	919	759
2020-03-26	16213	7451	2539	1034	846
2020-03-27	17283	7772	2720	1151	930
2020-03-28	18147	8028	2872	1255	994
2020-03-29	18948	8265	2995	1348	1042
2020-03-30	20070	8528	3168	1477	1126
2020-03-31	20924	8712	3301	1590	1192
2020-04-01	22044	8977	3462	1666	1208
2020-04-02	23070	9196	3580	1764	1250
2020-04-03	24122	9374	3729	1841	1278
2020-04-04	25121	9524	3862	1908	1285
2020-04-05	25908	9653	3959	1987	1312
2020-04-06	27058	9810	4114	2049	1319
2020-04-07	28057	9944	4253	2111	1321
2020-04-08	29094	10061	4386	2169	1290
2020-04-09	29996	10193	4502	2222	1286
2020-04-10	30993	10343	4629	2273	1294
2020-04-11	31827	10445	4710	2303	1261
2020-04-12	32566	10535	4811	2337	1242
2020-04-13	33340	10625	4878	2382	1226
2020-04-14	34097	10711	4984	2419	1204
2020-04-15	34845	10786	5067	2444	1179
2020-04-16	35548	10848	5157	2474	1146
2020-04-17	36248	10911	5225	2500	1115
2020-04-18	36854	10973	5289	2519	1070
2020-04-19	37312	11016	5339	2539	1040
2020-04-20	37963	11094	5407	2566	1020
2020-04-21	38436	11137	5470	2589	984
2020-04-22	38899	11176	5513	2604	926
2020-04-23	39308	11223	5552	2620	884
2020-04-24	39712	11254	5583	2639	867
2020-04-25	40076	11292	5628	2653	836
2020-04-26	40369	11323	5651	2666	808
2020-04-27	40697	11358	5681	2680	787
2020-04-28	41030	11403	5710	2696	766
2020-04-29	41346	11433	5740	2708	738
2020-04-30	41622	11458	5767	2727	715
2020-05-01	41958	11494	5803	2736	680
2020-05-02	42195	11512	5828	2747	642
2020-05-03	42404	11530	5856	2758	628
2020-05-04	42671	11551	5887	2770	618
2020-05-05	42874	11567	5905	2773	576
2020-05-06	43092	11583	5928	2779	549
2020-05-07	43303	11598	5946	2789	527
2020-05-08	43503	11618	5967	2797	496
2020-05-09	43698	11628	5983	2802	474
2020-05-10	43850	11639	5992	2807	456
2020-05-11	44080	11655	6012	2815	450
2020-05-12	44264	11664	6031	2817	408
2020-05-13	44440	11676	6042	2821	391
2020-05-14	44584	11687	6048	2830	365
2020-05-15	44754	11696	6061	2834	349
2020-05-16	44891	11704	6068	2842	334
2020-05-17	45052	11711	6082	2846	327
2020-05-18	45240	11720	6093	2850	322
2020-05-19	45435	11724	6101	2852	289
2020-05-20	45615	11734	6107	2855	279
2020-05-21	45814	11750	6116	2857	258
2020-05-22	46017	11763	6126	2861	247
2020-05-23	46201	11769	6132	2865	232
2020-05-24	46322	11772	6136	2872	231
2020-05-25	46518	11786	6144	2873	221
2020-05-26	46662	11793	6149	2877	198
2020-05-27	46827	11797	6153	2881	184
2020-05-28	46969	11808	6159	2882	176
2020-05-29	47111	11813	6161	2885	166
2020-05-30	47277	11819	6162	2888	157
2020-05-31	47400	11821	6166	2891	159
2020-06-01	47565	11824	6170	2896	157
2020-06-02	47704	11829	6174	2897	152
2020-06-03	47852	11832	6177	2902	138
2020-06-04	48006	11832	6180	2908	136
2020-06-05	48174	11837	6184	2911	133
2020-06-06	48334	11842	6188	2913	131
2020-06-07	48436	11844	6189	2916	130
2020-06-08	48581	11846	6192	2916	128
2020-06-09	48716	11847	6193	2918	121
2020-06-10	48875	11851	6194	2920	117
2020-06-11	49010	11854	6195	2921	113
2020-06-12	49148	11857	6196	2924	110
2020-06-13	49259	11861	6196	2926	108
2020-06-14	49365	11861	6199	2926	107
2020-06-15	49482	11863	6200	2927	106
2020-06-16	49564	11863	6202	2929	97
2020-06-17	49655	11866	6204	2929	88
2020-06-18	49723	11867	6205	2930	81
2020-06-19	49797	11874	6207	2930	74
2020-06-20	49874	11876	6207	2932	74
2020-06-21	49930	11877	6207	2932	70
2020-06-22	50010	11881	6211	2935	72
2020-06-23	50080	11883	6214	2936	65
2020-06-24	50172	11884	6215	2937	61
2020-06-25	50245	11884	6215	2938	60
2020-06-26	50307	11884	6216	2938	54
2020-06-27	50384	11885	6216	2938	49
2020-06-28	50441	11885	6216	2938	45
2020-06-29	50516	11885	6217	2938	45
