"Datum"	"Positief getest werkelijk"	"Opgenomen (geweest) in ziekenhuis"	"Overleden"	"Opgenomen (geweest) op IC"	"Op dit moment op IC"
2020-02-27	0	61	0	21320	13
2020-02-28	0	126	0	22960	14
2020-02-29	0	191	0	24600	15
2020-03-01	0	263	0	27880	17
2020-03-02	0	346	0	27880	16
2020-03-03	0	436	0	31160	18
2020-03-04	0	538	0	36080	21
2020-03-05	0	649	0	39360	21
2020-03-06	0	778	0	45920	24
2020-03-07	0	915	0	50840	26
2020-03-08	0	1071	0	59040	32
2020-03-09	0	1252	0	70520	37
2020-03-10	0	1456	0	86920	45
2020-03-11	0	1696	0	101680	52
2020-03-12	0	1979	0	139400	72
2020-03-13	0	2331	0	160720	82
2020-03-14	0	2722	0	195160	101
2020-03-15	0	3161	0	241080	123
2020-03-16	0	3733	0	295200	153
2020-03-17	0	4389	0	352600	182
2020-03-18	0	5173	0	444440	233
2020-03-19	0	6166	0	554320	293
2020-03-20	0	7331	0	692080	365
2020-03-21	0	8576	0	828200	435
2020-03-22	0	9922	0	951200	486
2020-03-23	0	11596	0	1113560	575
2020-03-24	0	13522	0	1295600	654
2020-03-25	0	15665	0	1494040	754
2020-03-26	0	18006	0	1679360	840
2020-03-27	0	20606	0	1871240	923
2020-03-28	0	23145	0	2041800	987
2020-03-29	0	25637	0	2192680	1038
2020-03-30	0	28275	0	2404240	1122
2020-03-31	0	30841	0	2586280	1187
2020-04-01	0	33309	0	2712560	1205
2020-04-02	0	35755	0	2873280	1250
2020-04-03	0	38207	0	2999560	1277
2020-04-04	0	40448	0	3107800	1282
2020-04-05	0	42639	0	3232440	1306
2020-04-06	0	44950	0	3332480	1313
2020-04-07	0	47121	0	3430880	1315
2020-04-08	0	49152	0	3526000	1286
2020-04-09	0	51008	0	3611280	1283
2020-04-10	0	52775	0	3693280	1290
2020-04-11	0	54355	0	3742480	1260
2020-04-12	0	55879	0	3798240	1241
2020-04-13	0	57394	0	3872040	1225
2020-04-14	0	58923	0	3934360	1203
2020-04-15	0	60366	0	3975360	1178
2020-04-16	0	61698	0	4024560	1144
2020-04-17	0	62988	0	4067200	1113
2020-04-18	0	64138	0	4098360	1068
2020-04-19	0	65260	0	4131160	1037
2020-04-20	0	66421	0	4175440	1016
2020-04-21	0	67536	0	4213160	981
2020-04-22	0	68571	0	4237760	923
2020-04-23	0	69565	0	4264000	882
2020-04-24	0	70503	0	4295160	864
2020-04-25	0	71312	0	4318120	833
2020-04-26	0	72091	0	4339440	806
2020-04-27	0	72854	0	4362400	785
2020-04-28	0	73633	0	4387000	764
2020-04-29	0	74354	0	4406680	736
2020-04-30	0	75051	0	4436200	712
2020-05-01	0	75694	0	4450960	678
2020-05-02	0	76254	0	4465720	639
2020-05-03	0	76798	0	4483760	626
2020-05-04	0	77390	0	4503440	615
2020-05-05	0	77915	0	4508360	574
2020-05-06	0	78455	0	4519840	548
2020-05-07	0	78969	0	4536240	527
2020-05-08	0	79482	0	4547720	495
2020-05-09	0	79947	0	4555920	473
2020-05-10	0	80394	0	4562480	455
2020-05-11	0	80870	0	4575600	449
2020-05-12	0	81317	0	4578880	407
2020-05-13	0	81738	0	4585440	391
2020-05-14	0	82126	0	4600200	365
2020-05-15	0	82493	0	4605120	348
2020-05-16	0	82817	0	4618240	333
2020-05-17	0	83155	0	4624800	327
2020-05-18	0	83525	0	4631360	322
2020-05-19	0	83871	0	4633000	288
2020-05-20	0	84203	0	4636280	278
2020-05-21	0	84501	0	4639560	257
2020-05-22	0	84829	0	4646120	246
2020-05-23	0	85121	0	4652680	231
2020-05-24	0	85405	0	4664160	230
2020-05-25	0	85724	0	4665800	220
2020-05-26	0	86037	0	4672360	197
2020-05-27	0	86320	0	4678920	183
2020-05-28	0	86582	0	4680560	175
2020-05-29	0	86846	0	4685480	165
2020-05-30	0	87093	0	4690400	156
2020-05-31	0	87335	0	4695320	158
2020-06-01	0	87581	0	4703520	156
2020-06-02	0	87849	0	4705160	151
2020-06-03	0	88108	0	4713360	137
2020-06-04	0	88352	0	4723200	135
2020-06-05	0	88579	0	4728120	132
2020-06-06	0	88773	0	4731400	130
2020-06-07	0	88967	0	4736320	129
2020-06-08	0	89161	0	4736320	127
2020-06-09	0	89335	0	4739600	120
2020-06-10	0	89493	0	4742880	117
2020-06-11	0	89655	0	4744520	113
2020-06-12	0	89808	0	4749440	110
2020-06-13	0	89942	0	4752720	108
2020-06-14	0	90075	0	4752720	107
2020-06-15	0	90211	0	4754360	106
2020-06-16	0	90347	0	4757640	97
2020-06-17	0	90475	0	4757640	88
2020-06-18	0	90604	0	4759280	81
2020-06-19	0	90729	0	4759280	74
2020-06-20	0	90835	0	4762560	74
2020-06-21	0	90942	0	4762560	70
2020-06-22	0	91052	0	4767480	72
2020-06-23	0	91163	0	4769120	65
2020-06-24	0	91273	0	4770760	61
2020-06-25	0	91390	0	4770760	59
2020-06-26	0	91503	0	4770760	53
2020-06-27	0	91595	0	4770760	49
2020-06-28	0	91691	0	4770760	45
2020-06-29	0	91796	0	4770760	45
2020-06-30	0	91887	0	4774040	45
2020-07-01	0	91976	0	4774040	41
2020-07-02	0	92058	0	4778960	43
2020-07-03	0	92140	0	4778960	40
2020-07-04	0	92212	0	4780600	41
2020-07-05	0	92287	0	4780600	39
2020-07-06	0	92366	0	4780600	38
2020-07-07	0	92447	0	4782240	36
2020-07-08	0	92526	0	4785520	33
2020-07-09	0	92605	0	4787160	33
2020-07-10	0	92694	0	4788800	34
2020-07-11	0	92775	0	4788800	32
2020-07-12	0	92856	0	4790440	33
2020-07-13	0	92944	0	4790440	32
2020-07-14	0	93033	0	4790440	29
2020-07-15	0	93115	0	4792080	29
2020-07-16	0	93193	0	4793720	28
2020-07-17	0	93269	0	4793720	28
2020-07-18	0	93352	0	4793720	27
2020-07-19	0	93438	0	4795360	28
2020-07-20	0	93527	0	4797000	28
2020-07-21	0	93615	0	4800280	28
2020-07-22	0	93692	0	4801920	28
2020-07-23	0	93776	0	4803560	26
2020-07-24	0	93858	0	4805200	25
2020-07-25	0	93943	0	4806840	22
2020-07-26	0	94030	0	4811760	23
2020-07-27	0	94125	0	4816680	26
